,Price,Bed,Bath,Toilet,Built or Serviced,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
12301,61500000.0,5.0,6.0,6.0,Furnished,Semi detached duplex,Ajah,sale,0,0,0,1,0,0,0,0,0
12302,55000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki phase 1,sale,1,1,0,1,0,0,0,0,0
12303,75000000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Lekki phase 1,sale,0,1,0,1,0,0,0,1,1
12305,120000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,1,0,1,0,0,0,0,1
12306,70000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12307,80000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,1,0,1,0,0,0,0,0
12308,75000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12309,120000000.0,3.0,3.0,4.0,Serviced,Terraced duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12310,75000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12311,45000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
12313,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12314,55000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki,sale,1,1,0,1,0,0,0,0,0
12315,50000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12316,42000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12317,15000000.0,3.0,5.0,5.0,Furnished,Detached bungalow,Lekki,sale,0,1,0,1,0,0,0,0,0
12318,55000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,1,1,0,1,0,0,0,0,0
12319,53500000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,1,1,1,1,0,1,0,0,0
12320,45000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12323,140000000.0,5.0,7.0,7.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,1,0,0,1
12325,63000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12327,65000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12328,55000000.0,4.0,5.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12329,95000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12330,80000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12331,100000000.0,5.0,7.0,7.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12332,57000000.0,5.0,6.0,6.0,Furnished,Terraced duplex,Lekki,sale,1,1,1,1,0,1,0,0,0
12333,39000000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
12334,37500000.0,4.0,0.0,5.0,Furnished,Blocks of flats,Lekki phase 1,sale,0,0,0,1,0,1,0,0,1
12335,90000000.0,2.0,2.0,3.0,Furnished,Self contain,Lekki,sale,0,0,0,1,0,0,0,0,0
12336,65000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12337,45000000.0,2.0,2.0,3.0,Serviced,Flat / apartment,Lekki,sale,0,0,1,0,0,0,0,0,0
12338,23000000.0,4.0,5.0,5.0,Furnished,Semi detached duplex,Lekki phase 1,sale,1,1,1,1,0,1,0,0,0
12339,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12340,45000000.0,4.0,4.0,4.0,Newly Built,Terraced duplex,Lekki,sale,0,1,1,0,0,0,0,1,1
12342,25000000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,sale,0,1,0,1,0,0,0,1,1
12343,63000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12345,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12346,120000000.0,4.0,4.0,4.0,Newly Built,Terraced duplex,Lekki phase 1,sale,0,0,0,0,0,1,0,0,1
12347,70000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12348,25000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,sale,0,0,0,1,0,0,0,0,0
12349,108000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12350,60000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12352,150000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,1
12353,75000000.0,4.0,4.0,4.0,Newly Built,Detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
12354,52000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12356,33000000.0,3.0,3.0,4.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12358,50000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
12359,120000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,1,0,1,0,0,0,0,0
12360,60000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
12362,40000000.0,4.0,4.0,4.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12363,78000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12364,46000000.0,4.0,6.0,6.0,Furnished,Terraced duplex,Ajah,sale,0,0,0,1,0,0,0,0,0
12365,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12367,100000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12368,70000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12369,100000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12371,80000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12372,120000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,1
12373,80000009.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
12374,55000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,1,1,0,1,0,0,0,0,0
12375,160000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12377,105000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,1,1,0,0,1,1,0,0,0
12378,20000000.0,4.0,5.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
12381,57000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12382,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12386,75000000.0,4.0,4.0,4.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12387,43000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12388,38000000.0,4.0,4.0,5.0,Furnished,Terraced duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
12391,55000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki phase 1,sale,1,1,0,1,0,0,0,0,0
12392,70000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki,sale,0,0,0,0,0,1,0,1,1
12393,45000000.0,4.0,4.0,4.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12394,30000000.0,3.0,3.0,4.0,Furnished,Blocks of flats,Lekki,sale,0,1,0,1,0,0,0,0,0
12395,35000000.0,2.0,2.0,3.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,1,0,1,0,0,0,1,1
12396,25000000.0,1.0,1.0,2.0,Furnished,Mini flat,Lekki phase 1,sale,0,1,0,1,0,0,0,1,1
12397,120000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,1
12398,120000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12399,75000000.0,7.0,7.0,8.0,Serviced,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12403,170000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,0,0,0,0,1,0,0,0
12404,45000000.0,2.0,2.0,2.0,Newly Built,Flat / apartment,Lekki,sale,1,1,0,0,0,1,0,1,1
12405,75000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12406,105000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12407,70000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12409,95000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12410,60000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12411,57000000.0,5.0,6.0,6.0,Furnished,Terraced duplex,Lekki,sale,1,1,1,1,0,1,0,0,0
12412,57000000.0,5.0,5.0,6.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,0,0,1,0,0,0,0,0
12413,80000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12415,35000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
12417,35000000.0,2.0,2.0,3.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,1,0,1,0,0,0,1,1
12418,170000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12419,65000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12420,130000000.0,5.0,5.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12421,55000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12422,57000000.0,5.0,6.0,6.0,Furnished,Terraced duplex,Lekki,sale,1,1,1,1,0,1,0,0,0
12423,75000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12424,57000000.0,5.0,6.0,6.0,Furnished,Terraced duplex,Lekki phase 1,sale,1,1,1,1,0,1,0,0,0
12425,57000000.0,5.0,6.0,6.0,Furnished,Terraced duplex,Lekki phase 1,sale,1,1,1,1,0,1,0,0,0
12426,85000000.0,3.0,3.0,3.0,Serviced,Flat / apartment,Lekki phase 1,sale,0,0,0,0,0,1,0,0,0
12427,50000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12428,45000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12430,35000000.0,2.0,2.0,3.0,Furnished,Terraced duplex,Lekki phase 1,sale,0,1,0,1,0,0,0,1,1
12431,130000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,1
12432,55000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12433,39000000.0,4.0,6.0,6.0,Serviced,Terraced bungalow,Lekki,sale,0,1,0,0,0,1,0,0,0
12435,38000000.0,4.0,5.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12436,75000000.0,4.0,4.0,4.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,1
12437,37500000.0,4.0,5.0,5.0,Serviced,Blocks of flats,Lekki phase 1,sale,0,0,0,1,0,1,0,0,1
12438,25500000.0,3.0,4.0,4.0,Furnished,Blocks of flats,Ajah,sale,0,0,0,1,0,0,0,0,0
12439,85000000.0,3.0,4.0,5.0,Serviced,Flat / apartment,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12441,32000000.0,2.0,2.0,3.0,Serviced,Blocks of flats,Lekki,sale,0,1,0,1,0,0,0,0,0
12446,75000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,1
12447,90000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12448,125000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12449,52000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12450,35000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,1,0,0,1,0,0,0,0
12451,60000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12453,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12454,65000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12455,44000000.0,1.0,2.0,3.0,Newly Built,Mini flat,Lekki,sale,0,0,0,0,0,0,0,0,0
12459,75000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12460,115000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12461,44000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12462,69000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12465,50000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12468,45000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12469,28000000.0,2.0,2.0,3.0,Newly Built,Blocks of flats,Lekki,sale,0,1,0,0,0,0,0,0,0
12470,45000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12471,40000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12472,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,1
12473,45000000.0,3.0,3.0,4.0,Serviced,Terraced duplex,Lekki,sale,1,0,0,0,0,0,0,0,0
12475,65000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12476,65000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12477,40000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12478,75000000.0,0.0,0.0,0.0,Serviced,Blocks of flats,Lekki,sale,0,1,1,0,0,1,0,1,1
12480,140000000.0,4.0,4.0,5.0,Serviced,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12481,110000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12482,90000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,1
12484,75000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12486,46000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12489,40000000.0,3.0,5.0,5.0,Furnished,Detached bungalow,Lekki,sale,0,1,0,1,0,1,0,0,0
12490,50000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12492,80000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12493,75000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12494,88000000.0,0.0,0.0,0.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12496,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12499,39000000.0,3.0,3.0,4.0,Newly Built,Blocks of flats,Lekki phase 1,sale,0,0,1,0,0,0,0,0,0
12500,120000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,0,0,0,0
12501,50000000.0,4.0,4.0,5.0,Furnished,Semi detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12502,56000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12503,58000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12504,57000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12506,85000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12507,115000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12508,130000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12509,125000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12511,45000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12512,115000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12513,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,1
12514,70000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12515,53000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12516,140000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,1,1
12517,70000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12518,135000000.0,5.0,5.0,6.0,Newly Built,Semi detached duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12519,50000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12520,130000000.0,4.0,4.0,5.0,Serviced,Penthouse flat,Lekki phase 1,sale,0,0,0,0,0,0,0,0,1
12521,155000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,1
12522,135000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12523,47000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12524,60000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,1,1,0,1,0,1,0,0,0
12525,55000000.0,2.0,2.0,3.0,Furnished,Flat / apartment,Lekki,sale,0,0,0,1,0,0,0,0,0
12526,150000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,1,0,0,0,0,0,0,0
12527,120000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,1
12528,115000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki phase 1,sale,0,1,0,0,0,0,0,1,1
12529,60000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,1,1,0,0,1
12530,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12531,85000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,1,1,0,0,1
12533,70000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12535,50000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12537,35000000.0,3.0,4.0,5.0,Newly Built,Blocks of flats,Lekki phase 1,sale,0,0,0,0,0,1,0,0,0
12538,103000000.0,5.0,5.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,0,0,0,0
12540,70000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12542,65000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12543,38000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12544,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12545,80000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12546,120000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,1
12547,67000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,1,0,0,0,0,0,0,0
12548,60000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12549,73000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12550,75000000.0,5.0,6.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12551,110000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,1,1
12552,57000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,1,1
12555,72000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12556,38000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12557,70000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12558,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,1,1,0,0,0,0,0,0,0
12559,95000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12560,35000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12561,100000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12562,120000000.0,5.0,5.0,6.0,Newly Built,Terraced duplex,Lekki phase 1,sale,0,0,0,0,0,0,0,0,0
12564,20000000.0,3.0,3.0,4.0,Serviced,Flat / apartment,Lekki,sale,0,0,0,0,0,0,0,0,0
12565,48000000.0,4.0,5.0,6.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12566,140000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,1,1
12567,95000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,1
12568,43000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12570,105000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12571,75000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
12572,125000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki phase 1,sale,0,0,0,0,0,1,0,0,0
12573,60000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12575,55000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12576,80000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12577,83000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,1,1,0,0,0,0,1,1
12578,75000000.0,4.0,4.0,5.0,Serviced,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12579,65000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12580,85000000.0,5.0,6.0,6.0,Furnished,Detached duplex,Lekki,sale,0,1,0,1,0,1,0,0,0
12581,88000000.0,5.0,5.0,6.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12582,75000000.0,4.0,4.0,5.0,Furnished,Detached duplex,Lekki,sale,0,0,0,1,0,0,0,0,0
12583,70000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,0
12584,68000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12586,75000000.0,4.0,4.0,5.0,Newly Built,Terraced duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12587,150000000.0,4.0,4.0,5.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12588,65000000.0,4.0,4.0,5.0,Newly Built,Semi detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12590,130000000.0,5.0,5.0,6.0,Serviced,Detached duplex,Lekki,sale,0,1,1,0,0,0,0,0,1
12591,63000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,0,0,0,0,1,0,0,0
12592,90000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,0,0,0,0
12593,45000000.0,4.0,4.0,5.0,Serviced,Semi detached duplex,Lekki,sale,0,0,0,0,0,0,0,0,0
12594,130000000.0,5.0,5.0,6.0,Newly Built,Detached duplex,Lekki,sale,0,1,0,0,0,1,0,0,1
12595,32000000.0,2.0,2.0,3.0,Serviced,Blocks of flats,Lekki,sale,0,1,0,1,0,0,0,0,0
